customer_id,first_name,last_name,country,age,gender,income_level,Winning_percentage,Days_Since_Last_Bet,Active_Days,Total_Number_of_Bets,Total_Amount_Wagered,Average_Bet_Amount,Number_of_Bonuses_Received,Amount_of_Bonuses_Received,Revenue_from_Bonuses,Increase_in_Bets_After_Bonus,Increase_in_wagering_after_Bonus,Should_Receive_Bonus,column_with_outliers
2004,Alvin,Hartman,British Indian Ocean Territory (Chagos Archipelago),25.0,Female,94859.0,55.0,4.0,148.0,23.0,78783.0,975.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,78783.0
2584,Antonio,Salazar,Solomon Islands,44.0,Female,140403.0,14.0,6.0,133.0,24.0,82195.0,980.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,82195.0
2266,Laura,Navarro,Reunion,66.0,Female,77406.0,17.0,36.0,170.0,35.0,94925.0,998.0,100.0,1000.0,5000.0,500.0,50000.0,0.0,94925.0
6900,Patrick,Schultz,Dominican Republic,61.0,Female,130063.0,11.0,27.0,126.0,35.0,99497.0,991.0,100.0,1000.0,5000.0,500.0,50000.0,0.0,99056.0
3059,Christopher,Hall,Faroe Islands,30.0,Female,53467.0,54.0,22.0,293.0,47.0,90881.0,989.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,90881.0
9390,Bill,Chambers,Slovakia (Slovak Republic),23.0,Male,79232.0,73.0,6.0,90.0,12.0,75221.0,975.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,75221.0
5540,Adam,Fletcher,Aruba,19.0,Female,99487.0,36.0,32.0,90.0,21.0,82232.0,975.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,82232.0
8407,Ashley,Lucas,Chile,38.0,Female,94081.0,14.0,38.0,271.0,36.0,93347.0,999.0,100.0,1000.0,5000.0,500.0,50000.0,0.0,93347.0
1528,Frank,Wallace,Sri Lanka,77.0,Male,141247.0,34.0,17.0,314.0,43.0,95953.0,993.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,95953.0
3929,Matthew,Daniels,Norfolk Island,38.0,Female,52573.0,23.0,8.0,365.0,22.0,80589.0,975.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,80589.0
2196,Sandra,Jones,China,53.0,Male,104373.0,51.0,4.0,191.0,29.0,87976.0,996.0,100.0,1000.0,5000.0,500.0,50000.0,0.0,87976.0
4985,Ruth,Kemp,Ukraine,64.0,Male,117273.0,13.0,7.0,249.0,37.0,93619.0,999.0,100.0,1000.0,5000.0,500.0,50000.0,0.0,93619.0
7080,Lacey,Nichols,Portugal,49.0,Female,46011.0,72.0,28.0,264.0,48.0,88514.0,987.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,88514.0
4289,Jessica,Lester,Netherlands,37.0,Male,102301.0,72.0,26.0,133.0,37.0,99505.0,991.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,99056.0
1999,Renee,Hernandez,Hungary,69.0,Female,109215.0,49.0,27.0,104.0,29.0,96708.0,992.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,96708.0
5219,Madison,Cook,Isle of Man,41.0,Female,34649.0,53.0,8.0,285.0,37.0,94541.0,998.0,100.0,1000.0,5000.0,500.0,50000.0,0.0,94541.0
4152,Jennifer,Clark,Eritrea,52.0,Female,122405.0,20.0,9.0,271.0,39.0,94345.0,997.0,100.0,1000.0,5000.0,500.0,50000.0,0.0,94345.0
6516,Pam,Miller,Saint Helena,29.0,Male,124786.0,22.0,38.0,220.0,36.0,93320.0,1000.0,100.0,1000.0,5000.0,500.0,50000.0,0.0,93320.0
4659,Anthony,Johnson,Equatorial Guinea,71.0,Female,102965.0,40.0,29.0,162.0,41.0,96451.0,993.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,96451.0
6482,Robin,White,Iran,28.0,Female,61792.0,32.0,37.0,148.0,29.0,91343.0,997.0,100.0,1000.0,5000.0,500.0,50000.0,0.0,91343.0
5937,James,Ross,Nepal,63.0,Female,71972.0,39.0,28.0,162.0,42.0,96193.0,993.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,96193.0
3826,Tyrone,Friedman,Fiji,73.0,Female,127759.0,44.0,6.0,119.0,20.0,75221.0,975.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,75221.0
6134,Katelyn,Williamson,Denmark,32.0,Female,69538.0,50.0,14.0,213.0,46.0,90869.0,991.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,90869.0
3939,David,Little,Sweden,60.0,Male,25984.0,34.0,13.0,90.0,22.0,83340.0,976.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,83340.0
5356,Kara,Pierce,Ukraine,26.0,Female,133476.0,10.0,4.0,300.0,28.0,86319.0,993.0,100.0,1000.0,5000.0,500.0,50000.0,0.0,86319.0
3374,Mitchell,Pineda,Jamaica,19.0,Male,61272.0,17.0,34.0,126.0,29.0,93187.0,995.0,100.0,1000.0,5000.0,500.0,50000.0,0.0,93187.0
1014,Charles,Hernandez,Colombia,29.0,Male,122772.0,7.0,13.0,155.0,38.0,97459.0,994.0,100.0,1000.0,5000.0,500.0,50000.0,0.0,97459.0
4898,Kimberly,Arnold,Luxembourg,18.0,Male,42749.0,26.0,7.0,322.0,30.0,91407.0,997.0,100.0,1000.0,5000.0,500.0,50000.0,0.0,91407.0
8825,Amanda,Williams,Iceland,72.0,Male,88887.0,36.0,36.0,126.0,26.0,88472.0,992.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,88472.0
6867,Vanessa,Miller,Nepal,51.0,Male,99502.0,47.0,10.0,112.0,24.0,86930.0,987.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,86930.0
6894,Kimberly,Nolan,British Virgin Islands,48.0,Female,117410.0,38.0,38.0,300.0,33.0,92682.0,999.0,100.0,1000.0,5000.0,500.0,50000.0,0.0,92682.0
4269,Christopher,James,Iraq,64.0,Female,110706.0,5.0,31.0,141.0,36.0,98072.0,994.0,100.0,1000.0,5000.0,500.0,50000.0,0.0,98072.0
6497,Christopher,Olsen,Paraguay,51.0,Female,114452.0,26.0,6.0,307.0,31.0,90999.0,998.0,100.0,1000.0,5000.0,500.0,50000.0,0.0,90999.0
5468,Laura,Morris,Niue,30.0,Male,134075.0,14.0,14.0,206.0,45.0,91533.0,992.0,100.0,1000.0,5000.0,500.0,50000.0,0.0,91533.0
8889,Samantha,Lewis,Rwanda,52.0,Female,87523.0,40.0,2.0,162.0,21.0,75221.0,975.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,75221.0
6943,Ronald,Flynn,Sao Tome and Principe,78.0,Male,116141.0,44.0,16.0,104.0,29.0,95376.0,992.0,100.0,1000.0,5000.0,500.0,50000.0,0.0,95376.0
3388,Jeffrey,Alvarez,Andorra,76.0,Female,53022.0,26.0,28.0,162.0,42.0,96193.0,993.0,100.0,1000.0,5000.0,500.0,50000.0,0.0,96193.0
2584,Antonio,Salazar,Solomon Islands,44.0,Female,140403.0,61.0,1.0,162.0,19.0,75221.0,975.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,75221.0
4535,Heidi,Anthony,Palestinian Territory,78.0,Female,107541.0,76.0,24.0,278.0,48.0,88404.0,986.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,88404.0
6134,Katelyn,Williamson,Denmark,32.0,Female,69538.0,29.0,35.0,300.0,37.0,95499.0,997.0,100.0,1000.0,5000.0,500.0,50000.0,0.0,95499.0
8202,Brenda,Cook,Romania,80.0,Male,53342.0,58.0,2.0,314.0,21.0,75221.0,975.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,75221.0
6164,Jennifer,Smith,North Macedonia,48.0,Female,65378.0,73.0,17.0,104.0,29.0,96287.0,992.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,96287.0
5673,Jennifer,Martinez,Netherlands,30.0,Male,42929.0,69.0,28.0,351.0,35.0,99202.0,991.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,99056.0
4068,Patrick,Smith,Mauritania,57.0,Male,144049.0,9.0,37.0,307.0,33.0,93798.0,999.0,100.0,1000.0,5000.0,500.0,50000.0,0.0,93798.0
3198,Christian,Garcia,Slovenia,39.0,Female,127327.0,58.0,31.0,97.0,24.0,88886.0,988.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,88886.0
5573,Jackson,Medina,Mozambique,46.0,Female,110148.0,50.0,3.0,213.0,29.0,86547.0,995.0,100.0,1000.0,5000.0,500.0,50000.0,0.0,86547.0
3682,Corey,Arias,Turks and Caicos Islands,74.0,Male,20021.0,13.0,29.0,365.0,31.0,97039.0,993.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,97039.0
3296,Mark,Hicks,Gabon,55.0,Male,24807.0,72.0,37.0,162.0,32.0,93232.0,998.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,93232.0
1999,Renee,Hernandez,Hungary,69.0,Female,109215.0,64.0,8.0,170.0,34.0,94358.0,998.0,100.0,1000.0,5000.0,500.0,50000.0,0.0,94358.0
5483,Debbie,Carson,Myanmar,60.0,Female,116718.0,40.0,14.0,228.0,46.0,89986.0,990.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,89986.0
1528,Nicole,May,Guernsey,45.0,Female,114050.0,67.0,23.0,343.0,38.0,99547.0,990.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,99056.0
4264,Kathy,Diaz,Romania,66.0,Female,104408.0,31.0,37.0,112.0,21.0,78248.0,975.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,78248.0
3161,Gabriel,Davis,Belarus,39.0,Male,38232.0,20.0,18.0,191.0,47.0,90699.0,989.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,90699.0
8315,Lisa,Williams,Seychelles,19.0,Female,86182.0,43.0,13.0,285.0,43.0,93707.0,994.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,93707.0
8099,Carolyn,Gutierrez,China,47.0,Female,87016.0,68.0,13.0,206.0,44.0,92344.0,993.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,92344.0
4537,Morgan,Clarke,Albania,31.0,Female,22318.0,75.0,3.0,307.0,25.0,80903.0,980.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,80903.0
6420,Stephen,Holland,Israel,71.0,Male,76126.0,6.0,16.0,314.0,42.0,96239.0,993.0,100.0,1000.0,5000.0,500.0,50000.0,0.0,96239.0
5261,Brandon,Johnson,Congo,18.0,Female,133428.0,24.0,5.0,148.0,25.0,83260.0,984.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,83260.0
4477,Rebecca,Moreno,Ukraine,47.0,Male,22069.0,34.0,27.0,271.0,48.0,88612.0,987.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,88612.0
9901,Wendy,Smith,Moldova,69.0,Male,57355.0,18.0,18.0,90.0,25.0,91663.0,989.0,100.0,1000.0,5000.0,500.0,50000.0,0.0,91663.0
2542,Guy,Conway,Dominica,51.0,Male,124389.0,6.0,27.0,228.0,49.0,86817.0,984.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,86817.0
2428,Melissa,Morris,Sierra Leone,55.0,Female,22288.0,79.0,40.0,307.0,28.0,87068.0,994.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,87068.0
4446,Rachel,Simmons,Faroe Islands,70.0,Female,53478.0,9.0,22.0,300.0,46.0,92287.0,990.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,92287.0
1839,James,Lopez,Guam,26.0,Male,29981.0,35.0,10.0,314.0,36.0,96073.0,997.0,100.0,1000.0,5000.0,500.0,50000.0,0.0,96073.0
5260,Sonya,Hughes,Libyan Arab Jamahiriya,41.0,Male,32122.0,12.0,1.0,191.0,23.0,75221.0,975.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,75221.0
4797,Gavin,Cochran,South Georgia and the South Sandwich Islands,47.0,Male,51717.0,9.0,15.0,206.0,46.0,90708.0,991.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,90708.0
1432,Rachel,Pacheco,Saint Barthelemy,39.0,Male,109061.0,37.0,7.0,119.0,22.0,79739.0,975.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,79739.0
8210,Michael,Lopez,Spain,40.0,Female,66648.0,59.0,7.0,264.0,37.0,93722.0,999.0,100.0,1000.0,5000.0,500.0,50000.0,0.0,93722.0
2085,Kevin,Russell,Kenya,70.0,Male,138702.0,59.0,19.0,184.0,46.0,91548.0,990.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,91548.0
6504,Kelli,King,Benin,55.0,Male,74615.0,59.0,2.0,351.0,14.0,75221.0,975.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,75221.0
9390,Nicole,Lyons,Hungary,74.0,Female,109018.0,64.0,34.0,264.0,42.0,93369.0,996.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,93369.0
4727,Taylor,Hughes,Lithuania,73.0,Female,70962.0,57.0,3.0,300.0,26.0,82471.0,984.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,82471.0
3055,Julia,Greene,Belarus,59.0,Male,60455.0,9.0,28.0,184.0,45.0,92596.0,992.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,92596.0
4052,Alice,Reed,Nepal,24.0,Male,59738.0,68.0,40.0,285.0,31.0,89594.0,998.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,89594.0
6134,Katelyn,Williamson,Denmark,32.0,Female,69538.0,56.0,27.0,126.0,35.0,99497.0,991.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,99056.0
9098,Luis,Stone,Gibraltar,35.0,Female,27621.0,71.0,15.0,119.0,32.0,97628.0,993.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,97628.0
4050,Jessica,Boyd,Bulgaria,57.0,Female,53494.0,45.0,23.0,300.0,46.0,92247.0,990.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,92247.0
1140,Zachary,Coleman,Ireland,50.0,Male,109312.0,41.0,23.0,177.0,46.0,92461.0,991.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,92461.0
3354,Barry,Jennings,Lithuania,74.0,Female,63006.0,55.0,10.0,343.0,30.0,93873.0,996.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,93873.0
5609,Cynthia,Munoz,Nicaragua,74.0,Male,60929.0,15.0,4.0,249.0,32.0,89769.0,999.0,100.0,1000.0,5000.0,500.0,50000.0,0.0,89769.0
2085,Jessica,Juarez,Comoros,70.0,Male,23402.0,46.0,36.0,278.0,38.0,94486.0,998.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,94486.0
1644,Dustin,Palmer,Portugal,65.0,Male,26652.0,78.0,31.0,155.0,39.0,97466.0,994.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,97466.0
2402,Erica,Sanders,United Kingdom,32.0,Female,84475.0,29.0,13.0,351.0,32.0,96889.0,994.0,100.0,1000.0,5000.0,500.0,50000.0,0.0,96889.0
6548,Robert,Wagner,Wallis and Futuna,52.0,Female,43777.0,46.0,15.0,307.0,42.0,95510.0,993.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,95510.0
4454,Casey,Rodriguez,Jamaica,39.0,Male,139911.0,10.0,16.0,336.0,38.0,98733.0,992.0,100.0,1000.0,5000.0,500.0,50000.0,0.0,98733.0
5153,Tina,Cunningham,Micronesia,38.0,Male,135659.0,78.0,4.0,343.0,20.0,75221.0,975.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,75221.0
9777,Donald,Davis,Montserrat,34.0,Female,100423.0,31.0,2.0,365.0,10.0,75221.0,975.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,75221.0
1307,Michelle,Wilson,San Marino,26.0,Female,96343.0,62.0,2.0,307.0,22.0,75806.0,975.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,75806.0
9281,Darren,Jackson,Netherlands Antilles,60.0,Female,96639.0,71.0,25.0,343.0,38.0,99500.0,990.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,99056.0
4953,Tonya,Werner,Malta,30.0,Male,73482.0,5.0,15.0,206.0,46.0,90708.0,991.0,100.0,1000.0,5000.0,500.0,50000.0,0.0,90708.0
1198,Melissa,Braun,Paraguay,59.0,Female,144664.0,38.0,6.0,133.0,24.0,82195.0,980.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,82195.0
9722,Nicole,Evans,Liechtenstein,52.0,Male,56537.0,37.0,10.0,90.0,18.0,75221.0,975.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,75221.0
5705,Abigail,Lloyd,Iraq,57.0,Female,101795.0,64.0,6.0,249.0,35.0,92917.0,1000.0,100.0,1000.0,5000.0,500.0,50000.0,0.0,92917.0
5953,Kayla,Kim,Jamaica,80.0,Female,24683.0,12.0,13.0,351.0,32.0,96889.0,994.0,100.0,1000.0,5000.0,500.0,50000.0,0.0,96889.0
8408,Rachel,Lopez,Denmark,62.0,Female,135028.0,62.0,35.0,184.0,38.0,95260.0,997.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,95260.0
3070,Jennifer,Valdez,Panama,18.0,Male,60587.0,55.0,13.0,220.0,45.0,91272.0,992.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,91272.0
9098,Luis,Stone,Gibraltar,35.0,Female,27621.0,11.0,2.0,133.0,15.0,75221.0,975.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,75221.0
4033,Sarah,Oliver,United Kingdom,44.0,Male,85699.0,27.0,24.0,264.0,49.0,86489.0,982.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,86489.0
4456,Michael,Williams,Guinea-Bissau,55.0,Female,66887.0,43.0,31.0,351.0,33.0,97414.0,994.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,97414.0
3334,Bryan,Garcia,Bulgaria,51.0,Male,49970.0,19.0,4.0,141.0,21.0,75829.0,975.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,75829.0
5573,Jackson,Medina,Mozambique,46.0,Female,110148.0,52.0,17.0,307.0,44.0,94736.0,992.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,94736.0
6330,Marc,Jordan,Algeria,79.0,Male,136594.0,5.0,13.0,90.0,22.0,83340.0,976.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,83340.0
1140,Zachary,Coleman,Ireland,50.0,Male,109312.0,16.0,5.0,300.0,30.0,89356.0,997.0,100.0,1000.0,5000.0,500.0,50000.0,0.0,89356.0
5976,Karen,Peterson,Burundi,40.0,Male,125200.0,50.0,20.0,104.0,30.0,97840.0,991.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,97840.0
6751,Nicholas,Davila,Dominican Republic,51.0,Female,147744.0,65.0,22.0,307.0,45.0,93730.0,991.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,93730.0
5337,Louis,Rogers,Cote d'Ivoire,51.0,Male,59917.0,27.0,18.0,141.0,39.0,98936.0,991.0,100.0,1000.0,5000.0,500.0,50000.0,0.0,98936.0
6134,Ashley,Brown,Iran,61.0,Male,54236.0,37.0,20.0,322.0,42.0,96599.0,992.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,96599.0
6942,Sharon,Baldwin,Mongolia,39.0,Female,144171.0,21.0,34.0,112.0,25.0,88531.0,990.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,88531.0
7500,William,Harris,Cape Verde,74.0,Female,31463.0,31.0,24.0,300.0,46.0,92324.0,991.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,92324.0
8524,Kerry,Williams,Saint Lucia,80.0,Female,104418.0,26.0,31.0,141.0,36.0,98072.0,994.0,100.0,1000.0,5000.0,500.0,50000.0,0.0,98072.0
2153,Maria,Kent,Angola,43.0,Male,101087.0,55.0,22.0,170.0,45.0,93944.0,991.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,93944.0
3354,Barry,Jennings,Lithuania,74.0,Female,63006.0,49.0,6.0,191.0,33.0,92446.0,999.0,100.0,1000.0,5000.0,500.0,50000.0,0.0,92446.0
4454,Casey,Rodriguez,Jamaica,39.0,Male,139911.0,49.0,38.0,104.0,17.0,75221.0,975.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,75221.0
1432,Rachel,Pacheco,Saint Barthelemy,39.0,Male,109061.0,33.0,39.0,112.0,17.0,75221.0,975.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,75221.0
3450,Brooke,Wright,Norfolk Island,62.0,Female,22489.0,5.0,19.0,293.0,46.0,91351.0,990.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,91351.0
4019,Darlene,Rodriguez,China,66.0,Male,104111.0,33.0,33.0,155.0,36.0,96968.0,995.0,100.0,1000.0,5000.0,500.0,50000.0,0.0,96968.0
8410,Richard,Mitchell,Denmark,21.0,Female,90093.0,64.0,2.0,271.0,26.0,82333.0,986.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,82333.0
3226,Ruben,Mitchell,Armenia,32.0,Male,114612.0,75.0,20.0,365.0,33.0,99274.0,990.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,99056.0
6385,Lori,Stewart,China,41.0,Female,84412.0,11.0,33.0,278.0,42.0,93762.0,995.0,100.0,1000.0,5000.0,500.0,50000.0,0.0,93762.0
3464,Michael,Lewis,Italy,57.0,Female,119264.0,27.0,25.0,351.0,36.0,99857.0,990.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,99056.0
6885,Christopher,Watts,Maldives,60.0,Male,119928.0,23.0,3.0,148.0,21.0,75221.0,975.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,75221.0
8919,Sarah,Garner,Djibouti,48.0,Female,115011.0,72.0,6.0,278.0,34.0,92692.0,1000.0,100.0,1000.0,5000.0,500.0,50000.0,0.0,92692.0
5438,Krystal,Martin,Czech Republic,32.0,Female,68162.0,36.0,33.0,307.0,39.0,96210.0,996.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,96210.0
4152,Jennifer,Clark,Eritrea,52.0,Female,122405.0,18.0,17.0,264.0,48.0,88263.0,986.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,88263.0
6297,Zachary,Hayes,Jordan,49.0,Female,121590.0,30.0,16.0,235.0,48.0,87905.0,986.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,87905.0
5845,Ian,Adams,Antigua and Barbuda,48.0,Male,104001.0,78.0,11.0,213.0,43.0,93277.0,995.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,93277.0
1435,Christopher,Weber,Tonga,61.0,Male,102802.0,53.0,13.0,206.0,44.0,92344.0,993.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,92344.0
6297,Zachary,Hayes,Jordan,49.0,Female,121590.0,66.0,31.0,285.0,44.0,93253.0,994.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,93253.0
3149,Clifford,Johnson,Fiji,18.0,Female,142917.0,23.0,8.0,358.0,24.0,84197.0,983.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,84197.0
7830,Rebecca,Pope,Turks and Caicos Islands,67.0,Female,117629.0,36.0,4.0,104.0,12.0,75221.0,975.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,75221.0
8659,Geoffrey,Hernandez,Cote d'Ivoire,66.0,Male,100682.0,67.0,27.0,155.0,41.0,97099.0,992.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,97099.0
3654,Jason,Smith,Pakistan,23.0,Male,135713.0,57.0,24.0,148.0,41.0,97923.0,991.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,97923.0
6420,Stephen,Holland,Israel,71.0,Male,76126.0,13.0,35.0,358.0,26.0,89102.0,992.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,89102.0
7859,Dennis,Freeman,Lithuania,52.0,Male,22975.0,57.0,36.0,256.0,40.0,93848.0,998.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,93848.0
8532,Tracey,Townsend,Senegal,56.0,Male,122008.0,47.0,38.0,97.0,15.0,75221.0,975.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,75221.0
5938,Kenneth,Barker,Togo,58.0,Male,86860.0,63.0,34.0,199.0,41.0,94310.0,996.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,94310.0
3836,Seth,Lin,Croatia,58.0,Male,26679.0,50.0,3.0,104.0,10.0,75221.0,975.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,75221.0
4044,Katelyn,Sanders,Tuvalu,27.0,Female,79179.0,36.0,37.0,148.0,29.0,91343.0,997.0,100.0,1000.0,5000.0,500.0,50000.0,0.0,91343.0
4542,Terri,Smith,Madagascar,67.0,Male,108904.0,23.0,27.0,278.0,47.0,89583.0,988.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,89583.0
1878,Scott,Brewer,Lao People's Democratic Republic,66.0,Female,52548.0,63.0,23.0,235.0,50.0,85054.0,979.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,85054.0
4290,James,Collier,Liechtenstein,63.0,Male,108716.0,53.0,30.0,126.0,33.0,98106.0,993.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,98106.0
2410,Nicole,Larson,Belgium,52.0,Female,58642.0,43.0,18.0,343.0,37.0,99410.0,991.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,99056.0
6385,Lori,Stewart,China,41.0,Female,84412.0,78.0,1.0,133.0,13.0,75221.0,975.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,75221.0
5808,Rose,Brooks,Puerto Rico,47.0,Male,67780.0,13.0,38.0,119.0,21.0,77900.0,975.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,77900.0
7984,Katie,Hanna,Grenada,29.0,Male,120947.0,71.0,39.0,285.0,33.0,91717.0,999.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,91717.0
1622,Phillip,Henson,Madagascar,19.0,Male,49789.0,38.0,18.0,264.0,49.0,87591.0,985.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,87591.0
4360,Madison,Hawkins,Japan,48.0,Female,94834.0,5.0,12.0,199.0,43.0,93705.0,995.0,100.0,1000.0,5000.0,500.0,50000.0,0.0,93705.0
7027,Jill,Hicks,Argentina,36.0,Male,80942.0,79.0,12.0,119.0,29.0,93971.0,994.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,93971.0
3563,Mathew,Smith,Liechtenstein,56.0,Male,133684.0,35.0,37.0,213.0,38.0,93911.0,999.0,100.0,1000.0,5000.0,500.0,50000.0,0.0,93911.0
5324,Megan,Mccarthy,Ukraine,72.0,Male,148025.0,15.0,16.0,358.0,33.0,98482.0,992.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,98482.0
2394,Cassidy,Gomez,San Marino,32.0,Male,23823.0,17.0,28.0,90.0,24.0,90132.0,988.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,90132.0
4398,Jose,Mason,Bulgaria,21.0,Female,80451.0,64.0,7.0,351.0,24.0,83636.0,983.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,83636.0
2401,Mary,Johnson,Taiwan,28.0,Female,33243.0,64.0,9.0,343.0,29.0,91882.0,995.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,91882.0
4898,Kimberly,Arnold,Luxembourg,18.0,Male,42749.0,27.0,37.0,119.0,23.0,82145.0,978.0,100.0,1000.0,5000.0,500.0,50000.0,1.0,82145.0
5402,Robert,Meza,Saint Vincent and the Grenadines,46.0,Female,103037.0,10.0,13.0,285.0,43.0,93707.0,994.0,100.0,1000.0,5000.0,500.0,50000.0,0.0,93707.0
1839,James,Lopez,Guam,26.0,Male,29981.0,41.0,13.0,112.0,28.0,93602.0,993.0,100.0,1000.0,5000.0,500.0,50000.0,0.0,93602.0
8195,David,Powell,Cyprus,41.0,Female,104742.0,69.0,6.0,184.0,32.0,92102.0,999.0,100.0,1000.0,5000.0,500.0,50000.0,0.0,92102.0
